Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1431698820,237.98,238.0,237.89,238.0,0.9648,229.53585519,237.91029767
1431713220,237.47,237.47,237.47,237.47,0.0262,6.2217139999999995,237.47
1431727620,237.91,237.91,237.5,237.5,12.4493,2957.5381533000004,237.56662249
1431742020,237.71,237.76,237.67,237.67,2.0434,485.71675046,237.70027917
1431756420,237.7,237.72,237.7,237.72,6.9259,1646.3767358,237.71303885
1431770820,237.33,237.33,237.33,237.33,0.0177,4.200741000000001,237.33
1431785220,237.48,237.48,237.45,237.45,0.2398,56.947026,237.47717264
1431799620,237.98,237.98,237.98,237.98,0.29,69.0142,237.98
1431814020,236.71,236.71,236.71,236.71,0.01,2.3671,236.71
1431828420,236.72,236.72,236.72,236.72,0.02,4.7344,236.72
1431842820,237.45,237.45,237.45,237.45,3.4779,825.827355,237.45
1431857220,237.36,237.36,237.35,237.35,1.7257,409.59508860000005,237.35011219
1431871620,237.37,237.37,237.36,237.37,5.8383,1385.800596,237.36371821
1431886020,237.37,237.39,237.35,237.39,6.4951,1541.7807947000001,237.37599032
1431900420,237.33,237.34,237.31,237.34,14.7569,3502.1146155,237.32048164
1431914820,236.92,236.92,236.92,236.92,0.0605,14.33366,236.92
1431929220,237.04,237.04,237.0,237.03,3.136,743.33340535,237.03233589
1431943620,236.86,236.86,236.86,236.86,0.0126,2.984436,236.86
1431958020,237.2,237.2,237.2,237.2,0.05,11.86,237.2
1431972420,237.08,237.08,237.08,237.08,0.4514,107.01791200000001,237.08
1431986820,233.06,233.06,233.06,233.06,0.9390000000000001,218.84333999999998,233.06
1432001220,234.14,234.17,234.14,234.17,0.6324,148.08865665,234.16928629
1432015620,234.36,234.47,234.32,234.44,5.6537,1325.2267484000001,234.39990598
1432030020,233.21,233.21,233.11,233.15,0.3848,89.73371998399999,233.19573799999998
1432044420,233.13,233.15,233.13,233.15,4.6166,1076.2870094,233.13412671
1432058820,232.93,233.04,232.92,233.04,0.3186,74.23246504,232.99580992
1432073220,232.75,232.75,232.74,232.74,0.0511,11.893449823,232.74852882
1432087620,233.31,233.37,233.31,233.37,10.5918,2471.5124139000004,233.34205838
1432102020,233.11,233.11,233.07,233.11,0.8999,209.76088900000002,233.09355373
1432116420,233.97,233.97,233.97,233.97,6.1,1427.217,233.97
1432130820,234.25,234.25,234.25,234.25,3.438,805.3515,234.25
1432145220,234.9,234.9,234.82,234.82,2.5658,602.60864605,234.86189339
1432159620,234.24,234.24,234.15,234.15,3.2227,754.73321695,234.19282495
1432174020,234.55,234.57,234.55,234.57,0.5063,118.7620449,234.56852638
1432188420,234.7,234.72,234.7,234.72,1.5785,370.493638,234.71247259999998
1432202820,235.45,235.45,235.42,235.42,0.1171,27.5690722,235.4318719
1432217220,235.84,235.84,235.84,235.84,2.254,531.58336,235.84
1432231620,236.62,236.62,236.48,236.61,11.6459721,2754.4663183000002,236.51665097
1432246020,236.0,236.0,235.99,235.99,4.2192,995.6983029999999,235.99220302
1432260420,236.44,236.46,236.32,236.32,5.6532,1336.4074806,236.39840809
1432274820,237.16,237.16,237.16,237.16,0.3022,71.669752,237.16
1432289220,236.2,236.2,236.15,236.15,1.1515,271.97455806,236.19153978
1432303620,235.96,235.96,235.96,235.96,0.61,143.9356,235.96
1432318020,240.9,241.0,240.76,241.0,56.05267565,13501.840844,240.87772238
1432332420,240.53,240.6,240.53,240.6,1.6401,394.54344,240.56059996
1432346820,238.63,238.83,238.63,238.83,3.7951,906.25117973,238.79507252
1432361220,239.7,239.75,239.7,239.75,1.1922,285.827444,239.747898
1432375620,240.34,240.34,240.34,240.34,0.0261,6.272874,240.34
1432390020,240.31,240.31,240.3,240.31,5.6043,1346.7314859,240.30324677
1432404420,239.22,239.22,239.22,239.22,0.225,53.8245,239.22
1432418820,239.33,239.39,239.33,239.39,2.7176,650.51360498,239.37062297
1432433220,239.6,239.64,239.6,239.64,0.2569012,61.55866553600001,239.61999997
1432447620,239.35,239.69,239.35,239.69,0.9959,238.61434854,239.59669499
1432462020,239.48,239.48,239.48,239.48,0.0445,10.65686,239.48
1432476420,239.17,239.18,239.17,239.18,0.265,63.382059999999996,239.17758491
1432490820,241.98,241.98,241.9,241.98,0.7834,189.56386,241.97582333
1432505220,241.2,241.2,241.11,241.11,7.7043,1857.8434237999998,241.14370206
1432519620,240.73,240.73,240.73,240.73,0.0102,2.455446,240.73
1432534020,240.94,240.94,240.46,240.9,51.206,12317.314917,240.54436818
1432548420,238.33,238.33,238.0,238.01,45.47858174,10824.47181,238.01251921
1432562820,237.85,237.85,237.85,237.85,0.4992,118.73472,237.85
1432577220,237.46,237.49,237.46,237.49,0.2003,47.567873783,237.48314419999997
1432591620,237.25,237.25,237.23,237.23,1.4957,354.846399,237.24436652
1432606020,237.84,237.84,237.84,237.84,0.2064,49.090176,237.84
1432620420,237.19,237.36,237.19,237.27,4.1326,980.54600432,237.27096847
1432634820,237.05,237.13,237.05,237.13,0.5021,119.05612509,237.11636146
1432649220,237.88,237.88,237.87,237.87,0.0186,4.424482,237.87537634
1432663620,237.86,237.87,237.85,237.85,12.7559,3034.0128056,237.85172396
1432678020,237.9,237.92,237.88,237.92,4.7071,1119.8320640000002,237.90275626
1432692420,237.6,237.61,237.6,237.61,0.3075,73.06457295,237.60836732
1432706820,238.62,238.65,238.62,238.65,0.4233,101.01059120000001,238.62648524
1432721220,238.32,238.32,238.32,238.32,0.0381,9.079991999999999,238.32
1432735620,237.96,237.99,237.96,237.99,11.0134,2621.0673805,237.98893898
1432750020,237.54,237.54,237.49,237.49,12.8312808,3047.9095226,237.53743450000002
1432764420,237.3,237.4,237.3,237.31,14.9993,3559.7208719000005,237.3258
1432778820,237.49,237.49,237.49,237.49,1.1807,280.404443,237.49
1432793220,238.09,238.48,238.09,238.48,75.831,18078.591119,238.40633934
1432807620,236.68,236.68,236.68,236.68,0.0159,3.7632120000000002,236.68
1432822020,237.11,237.11,237.11,237.11,1.6149,382.90893900000003,237.11
1432836420,236.93,237.02,236.93,237.0,2.1445,508.2241482,236.98957715
1432850820,237.2,237.2,237.13,237.13,0.0847,20.086444,237.14809917
1432865220,237.63,237.63,237.62,237.63,15.7323,3738.31645,237.62046554
1432879620,237.24,237.24,237.24,237.24,0.0112,2.657088,237.24
1432894020,235.98,236.07,235.98,235.98,0.4064,95.9258324,236.03797343
1432908420,236.78,236.78,236.72,236.78,2.0967,496.44482154,236.77436998
1432922820,236.95,236.96,236.94,236.96,0.9165,217.17180738,236.95778219999997
1432937220,236.93,236.93,236.89,236.93,2.7284,646.41160763,236.91966267
1432951620,236.44,236.44,236.44,236.44,1.7616,416.512704,236.44
1432966020,236.07,236.07,236.07,236.07,2.1214,500.79889800000007,236.07
1432980420,233.25,233.25,233.25,233.25,0.1154,26.91705,233.25
1432994820,233.32,233.4,233.32,233.4,5.433,1267.9915363,233.38699362
1433009220,232.69,232.98,232.63,232.98,51.2313,11929.90077,232.86351839
1433023620,232.55,232.58,232.47,232.58,0.3721,86.53580804,232.5606236
1433038020,233.32,233.32,233.32,233.32,0.042,9.799439999999999,233.32
1433052420,233.46,233.53,233.44,233.53,0.1683,39.298681615999996,233.50375292
1433066820,232.76,232.85,232.76,232.85,2.2688,528.185344,232.80383639
1433081220,231.83,231.88,231.83,231.87,1.4047,325.708154,231.87025984
1433095620,232.91,232.97,232.91,232.97,1.9508,454.410108,232.93526143
1433110020,230.8,230.81,230.8,230.81,1.24732,287.8934292,230.80959914
1433124420,230.9,230.9,230.88,230.88,4.4161,1019.625623,230.88825502
1433138820,230.78,230.78,230.78,230.78,0.0439,10.131242,230.78
1433153220,228.92,228.93,228.9,228.93,3.0717,703.1460425,228.9110403
1433167620,228.65,228.69,228.63,228.64,2.5018,572.03410417,228.64901438
1433182020,222.91,222.94,222.77,222.78,10.85,2418.0624382,222.86289753
1433196420,222.13,222.17,222.05,222.05,8.6520007,1921.5211600000002,222.08980634
1433210820,224.89,224.9,224.89,224.9,5.2923,1190.228456,224.89814561
1433225220,223.49,223.76,223.49,223.76,13.3631,2989.6975563,223.72784431
1433239620,223.22,223.22,223.22,223.22,0.0759,16.942398,223.22
1433254020,226.3,226.3,225.89,225.89,51.0055,11532.539209999999,226.10383606
1433268420,225.05,225.05,224.92,224.92,1.6642,374.41201311,224.98017853
1433282820,225.17,225.6,225.17,225.6,13.70339118,3089.2668120000003,225.43812487
1433297220,226.99,226.99,226.99,226.99,4.8736,1106.258464,226.99
1433311620,226.37,226.4,226.37,226.4,0.4306,97.487439965,226.39907098
1433326020,225.4,225.4,225.4,225.4,0.7559,170.37986,225.4
1433340420,226.35,226.44,226.33,226.44,2.1892,495.65853945,226.41080735
1433354820,226.46,226.5,226.46,226.5,1.3047,295.51414996,226.49969338
1433369220,225.88,225.92,225.88,225.92,21.355,4824.1564845,225.90290258
1433383620,225.7,225.7,225.7,225.7,0.2903,65.52071,225.7
1433398020,225.12,225.13,225.12,225.13,2.6853,604.515909,225.12043682
1433412420,225.66,225.66,225.62,225.62,0.6627,149.52818625,225.63480648
1433426820,225.49,225.68,225.47,225.49,25.3308,5714.1943218999995,225.58286047
1433441220,225.76,225.76,225.75,225.75,0.63012498,142.25173323,225.75161714
1433455620,224.33,224.33,224.33,224.33,0.7215,161.854095,224.33
1433470020,224.77,224.77,224.71,224.71,2.7289999999999996,613.29691517,224.73320453
1433484420,223.79,223.79,223.71,223.71,3.8827,868.64723026,223.72246897
1433498820,224.05,224.05,224.05,224.05,0.0515,11.538575,224.05
1433513220,225.0,225.0,225.0,225.0,0.2206,49.635,225.0
1433527620,225.41,225.41,225.41,225.41,4.51856272,1018.5292227,225.41
1433542020,225.53,225.53,225.48,225.48,1.09784789,247.57276358,225.50734563
1433556420,224.91,224.91,224.9,224.9,3.66226142,823.64459221,224.9005458
1433570820,225.15,225.15,225.06,225.11,4.6574,1048.4406557,225.11286462
1433585220,225.15,225.17,225.15,225.17,0.0977,21.99857069,225.16449017
1433599620,224.99,224.99,224.99,224.99,0.8805,198.103695,224.99
1433614020,225.04,225.04,225.04,225.04,1.6854,379.282416,225.04
1433628420,225.05,225.11,225.04,225.11,3.0985,697.3656110000001,225.0655514
1433642820,225.64,225.7,225.64,225.7,3.6937,833.60942904,225.68411865
1433657220,225.59,225.63,225.58,225.63,2.72688109,615.14509964,225.58559737
1433671620,225.31,225.31,225.31,225.31,0.0310038,6.985466177999999,225.31
1433686020,224.99,225.02,224.99,225.02,0.2332,52.468964,224.99555746
1433700420,223.42,223.42,223.42,223.42,0.1998,44.639316,223.42
1433714820,223.9,223.9,223.9,223.9,0.4423,99.03097,223.9
1433729220,223.97,223.98,223.96,223.98,0.6231,139.55928698,223.97574543
1433743620,224.22,224.23,224.2,224.2,0.7157,160.47184149,224.21662916
1433758020,225.14,225.14,225.14,225.14,1.3178,296.689492,225.14
1433772420,228.14,228.14,228.01,228.04,8.49882589,1938.2553084000003,228.06153856
1433786820,229.47,229.48,229.47,229.48,1.7015,390.457379,229.47833030000004
1433801220,228.54,228.54,228.45,228.54,1.7284,394.92035943,228.48898369999998
1433815620,228.37,228.37,228.37,228.37,0.3042,69.47015400000001,228.37
1433830020,228.5,228.5,228.49,228.5,2.53266546,578.70084502,228.49478313
1433844420,229.98,229.98,229.98,229.98,0.1246,28.655508,229.98
1433858820,231.16,231.16,231.13,231.13,1.05055852,242.84458990000002,231.15760358
1433873220,231.36,231.44,231.36,231.44,0.737,170.54598107,231.40567309
1433887620,230.08,230.15,230.08,230.15,5.808,1336.4379957,230.10296068
1433902020,229.24,229.26,229.24,229.26,0.3476,79.688480149,229.25339513
1433916420,229.5,229.5,229.5,229.5,0.0179,4.10805,229.5
1433930820,229.14,229.14,229.13,229.13,0.0246,5.636703440900001,229.13428622
1433945220,229.57,229.57,229.57,229.57,0.1112,25.528184,229.57
1433959620,229.06,229.06,229.04,229.04,0.5898,135.09061,229.04477789
1433974020,228.72,228.72,228.72,228.72,3.1283,715.504776,228.72
1433988420,229.09,229.09,229.09,229.09,0.0481,11.019229,229.09
1434002820,229.99,230.0,229.99,230.0,1.4841,341.34271378,229.99980714
1434017220,230.23,230.23,230.23,230.23,0.14563731,33.530077881,230.23
1434031620,229.89,229.89,229.82,229.82,5.6775,1304.9341980000002,229.84309961
1434046020,229.82,229.82,229.75,229.75,8.7001,1999.0723909,229.77579464
1434060420,229.65,229.68,229.65,229.68,2.1498,493.73368344,229.66493787
1434074820,229.18,229.18,229.18,229.18,2.0918,479.398724,229.18
1434089220,229.36,229.4,229.36,229.4,3.0489,699.35430878,229.37922161
1434103620,229.3,229.3,229.3,229.3,0.0268,6.14524,229.3
1434118020,230.69,230.69,230.69,230.69,0.022000000000000002,5.0751800000000005,230.69
1434132420,230.76,230.76,230.76,230.76,3.4975,807.0831,230.76
1434146820,229.88,229.88,229.88,229.88,1.7206,395.531528,229.88
1434161220,229.58,229.58,229.58,229.58,3.2227,739.867466,229.58
1434175620,229.91,229.91,229.91,229.91,1.6335,375.55798500000003,229.91
1434190020,229.9,229.92,229.9,229.92,1.0656,244.99143999999998,229.90938438
1434204420,230.84,230.84,230.83,230.83,2.1419,494.42314564,230.83390711
1434218820,231.46,231.49,231.43,231.49,1.6836,389.65630310000006,231.44232781
1434233220,233.03,233.03,233.02,233.03,0.76667645,178.65793399,233.02911416
1434247620,233.19,233.2,233.19,233.2,1.4851,346.32296064,233.19841131
1434262020,234.12,234.13,234.12,234.13,4.2234,988.79269777,234.12243637
1434276420,234.5,234.5,234.49,234.5,0.0671,15.734563046,234.49423317
1434290820,233.55,233.59,233.55,233.59,0.893,208.58106709,233.57342339
1434305220,233.93,233.93,233.93,233.93,0.01,2.3393,233.93
1434319620,233.86,233.86,233.86,233.86,0.02138,4.9999268,233.86
1434334020,234.99,234.99,234.99,234.99,4.0,939.96,234.99
1434348420,235.38,235.38,235.38,235.38,0.2085,49.07673,235.38
1434362820,235.05,235.05,235.05,235.05,0.32184277,75.649143088,235.05
1434377220,234.99,235.0,234.99,235.0,0.4554,107.0189,234.99978041
1434391620,237.22,237.22,237.22,237.22,2.67,633.3774,237.22
1434406020,236.55,236.75,236.5,236.5,18.5581,4390.581695,236.58573319
1434420420,236.72,236.73,236.59,236.72,8.3023,1965.3141959000002,236.71924598
1434434820,238.35,239.38,238.35,239.38,45.82732796,10947.830633,238.89306054
1434449220,239.99,239.99,239.99,239.99,0.1989,47.734010999999995,239.99
1434463620,240.36,240.89,240.0,240.0,28.7997001,6926.890648899999,240.519541
1434478020,247.31,247.31,247.0,247.0,50.9467002,12590.43149,247.12947925
1434492420,248.6,248.67,248.5,248.66,0.7052,175.286897,248.56338202
1434506820,249.78,249.99,249.71,249.99,2.8764,718.32641754,249.7310588
1434521220,250.02,250.07,250.02,250.07,0.1266,31.654661998,250.03682463
1434535620,254.45,254.45,254.37,254.43,1.2084,307.45418705,254.43080689
1434550020,252.01,252.11,251.98,251.98,4.1925,1056.4901736,251.99527098
1434564420,251.83,251.83,251.79,251.79,2.4746846000000002,623.10674513,251.79238806
1434578820,249.57,249.61,249.49,249.49,1.5281,381.394374,249.58731366
1434593220,250.48,250.48,250.48,250.48,3.9919,999.8911119999999,250.48
1434607620,244.17,244.23,244.15,244.15,3.5335,862.916181,244.21004132
1434622020,248.8,248.82,248.75,248.81,7.9998,1990.4085067,248.80728353
1434636420,252.15,252.15,252.15,252.15,0.75941654,191.48688056,252.15
1434650820,250.0,250.16,250.0,250.16,1.1802,295.211629,250.13695051
1434665220,249.19,249.19,249.07,249.18,4.1717,1039.521399,249.18412134
1434679620,249.69,249.8,249.69,249.8,2.7681,691.26299312,249.72471844
1434694020,250.13,250.13,250.13,250.13,0.02,5.0026,250.13
1434708420,249.53,249.77,249.53,249.77,1.5177,378.8257145,249.60513573
1434722820,246.86,246.86,246.86,246.86,0.1903,46.977458,246.86
1434737220,248.73,248.73,248.72,248.72,0.32,79.5935,248.7296875
1434751620,247.44,247.44,247.44,247.44,1.1643,288.09439199999997,247.44
1434766020,244.76,244.76,244.76,244.76,0.134,32.79784,244.76
1434780420,242.32,242.32,242.2,242.2,1.2158,294.57188039,242.28646191
1434794820,241.03,241.03,241.03,241.03,0.1,24.103,241.03
1434809220,245.0,245.0,245.0,245.0,0.0212,5.194,245.0
1434823620,245.47,245.47,245.42,245.42,0.1509,37.036091,245.43466534
1434838020,245.63,245.63,245.63,245.63,0.4032,99.038016,245.63
1434852420,244.03,244.07,244.03,244.07,0.1233,30.091343,244.04982157
1434866820,244.16,244.23,244.16,244.16,4.0909,998.9349754000001,244.18464773
1434881220,245.49,245.49,245.46,245.46,0.0399,9.794153999999999,245.46751880000002
1434895620,245.94,245.94,245.94,245.94,5.0211,1234.889334,245.94
1434910020,243.14,243.14,243.13,243.13,1.0658,259.132814,243.13455995
1434924420,244.83,244.83,244.67,244.74,12.145485,2972.4924086,244.74052774
1434938820,245.0,245.0,245.0,245.0,0.8324,203.938,245.0
1434953220,245.35,245.36,245.35,245.36,2.0961,514.286637,245.35405609999998
1434967620,244.47,244.47,244.47,244.47,1.044,255.22668,244.47
1434982020,246.03,246.03,246.03,246.03,1.6132,396.895596,246.03
1434996420,246.52,246.52,246.52,246.52,0.0381,9.392412,246.52
1435010820,247.76,247.86,247.74,247.86,3.005,744.58398441,247.78169198
1435025220,247.12,247.2,247.12,247.18,0.7444,183.99890452,247.17746443
1435039620,245.03,245.04,245.0,245.04,6.0048,1471.312564,245.02274248
1435054020,245.02,245.02,245.02,245.02,0.0197,4.826894,245.02
1435068420,244.38,244.75,244.37,244.75,27.56,6741.483962100001,244.61117424
1435082820,244.57,244.6,244.41,244.59,4.0584,992.50655084,244.55611838
1435097220,244.47,244.56,244.47,244.56,2.0096,491.46687599999996,244.55955215
1435111620,244.07,244.07,243.88,243.88,1.7615,429.73243712,243.95823849999996
1435126020,243.47,243.47,243.2,243.2,11.231050699999999,2732.4137410999997,243.2910165
1435140420,243.06,243.06,243.06,243.06,0.1089,26.469234000000004,243.06
1435154820,242.07,242.07,242.03,242.03,0.2854,69.082732,242.05582341
1435169220,241.45,241.45,241.45,241.45,0.5004,120.82158000000001,241.45
1435183620,241.06,241.07,240.93,240.93,5.5114,1328.3659763,241.02151474
1435198020,240.21,240.21,240.21,240.21,0.4065,97.645365,240.21
1435212420,243.02,243.02,243.02,243.02,0.4779,116.13925800000001,243.02
1435226820,241.55,241.57,241.55,241.57,0.2528,61.066120725,241.55902186
1435241220,241.79,241.79,241.57,241.57,1.0884,263.08507799999995,241.71727122
1435255620,242.67,242.67,242.59,242.6,6.0531,1468.6577294,242.62902139
1435270020,241.77,241.77,241.77,241.77,0.0196,4.7386919999999995,241.77
1435284420,242.46,242.47,242.43,242.43,1.996,483.94722138,242.45852775
1435298820,241.62,241.62,241.62,241.62,0.3657,88.360434,241.62
1435313220,241.61,241.69,241.61,241.69,4.1666,1006.8886375,241.65713953
1435327620,241.39,241.5,241.39,241.5,25.4099,6134.8507924,241.43545596
1435342020,241.89,241.89,241.89,241.89,1.3711,331.655379,241.89
1435356420,242.8,242.8,242.8,242.8,1.2948,314.37744,242.8
1435370820,243.44,243.45,243.44,243.45,0.13094,31.876912599999997,243.446713
1435385220,243.36,243.36,243.36,243.36,0.102,24.82272,243.36
1435399620,244.18,244.19,244.04,244.19,1.2670000000000001,309.30509512,244.12398983
1435414020,245.78,245.79,245.78,245.79,2.3898,587.388737,245.78991422
1435428420,248.97,248.97,248.75,248.85,5.5257,1374.8455207,248.80929488
1435442820,249.96,250.0,249.96,249.99,0.9224,230.58907889999998,249.98816013
1435457220,251.13,251.13,251.13,251.13,0.0987,24.786531,251.13
1435471620,250.26,250.6,250.26,250.6,39.7442,9951.1659688,250.38033144
1435486020,250.44,250.44,250.38,250.38,1.4072,352.36858062,250.40405104
1435500420,250.28,250.28,250.28,250.28,0.2202,55.111656,250.28
1435514820,249.2,249.24,249.19,249.24,1.3997,348.82058127,249.21096040000003
1435529220,249.18,249.19,249.18,249.19,0.2554,63.640981724,249.18160424
1435543620,250.31,250.31,250.31,250.31,1.9763,494.687653,250.31
1435558020,249.95,249.95,249.95,249.95,0.2088,52.18956,249.95
1435572420,251.02,251.02,251.02,251.02,1.632562,409.80571324,251.02
1435586820,255.62,255.89,255.56,255.89,7.2295002,1849.0732860999997,255.76778961
1435601220,255.5,255.5,255.26,255.26,8.0983,2067.3625885,255.28352722
1435615620,255.73,255.96,255.72,255.72,13.08388927,3347.1736450999997,255.82405782
1435630020,257.15,257.15,257.06,257.06,0.2512,64.594289,257.14287022
1435644420,267.0,267.0,266.99,267.0,6.426204,1715.7750039999999,266.99665993
1435658820,264.36,264.36,264.27,264.27,2.9992,792.75498491,264.32214754
1435673220,265.94,265.99,265.85,265.99,3.4313,912.57841487,265.95704685
1435687620,263.14,263.14,263.14,263.14,3.0571,804.445294,263.14
1435702020,264.15,264.23,264.03,264.22,10.0297,2649.9300881,264.20831012
1435716420,264.83,264.83,264.79,264.79,1.7585,465.673543,264.81293318
1435730820,260.38,260.38,260.38,260.38,1.16769,304.0431222,260.38
1435745220,255.36,255.36,255.12,255.23,26.1774737,6682.545534000001,255.2784738
1435759620,257.17,257.54,257.16,257.54,2.7969999999999997,720.0364559999999,257.43169682
1435774020,258.19,258.19,258.19,258.19,1.297,334.87243,258.19
1435788420,259.15,259.16,259.05,259.05,2.7964,724.698878,259.15422615
1435802820,261.02,261.06,261.02,261.05,1.87291848,488.91597225,261.04498272
1435817220,259.02,259.02,259.02,259.02,1.7734,459.34606799999995,259.02
1435831620,256.44,256.44,256.44,256.44,0.6295,161.42898,256.44
1435846020,253.93,253.93,253.92,253.92,0.1512,38.393208,253.92333333
1435860420,256.16,256.16,256.14,256.14,0.8163,209.09005596,256.14364321
1435874820,255.61,257.33,255.61,257.33,75.0,19272.546527000002,256.96728702
1435889220,256.5,256.5,256.48,256.48,2.3324,598.24864,256.49487223
1435903620,255.23,255.35,255.14,255.14,12.1462,3100.6491395,255.27729985
1435918020,253.82,253.82,253.54,253.54,2.8137,713.87440561,253.71375968
1435932420,254.92,254.94,254.92,254.94,0.0397,10.120657000000001,254.92838791
1435946820,255.75,256.08,255.57,256.08,9.3869,2402.6939153999997,255.96244931
1435961220,256.43,257.01,256.43,256.6,4.2197,1083.7851446,256.83938304
1435975620,255.96,255.96,255.93,255.93,2.7925,714.74870274,255.95298218
1435990020,254.56,254.56,254.56,254.56,0.01,2.5456,254.56
1436004420,255.68,255.68,255.59,255.59,0.0987,25.230252,255.62565350000003
1436018820,257.99,257.99,257.99,257.99,0.9585,247.283415,257.99
1436033220,258.22,258.22,258.22,258.22,0.1016,26.235152000000003,258.22
1436047620,260.84,260.84,260.84,260.84,0.1168,30.466112,260.84
1436062020,261.98,261.98,261.98,261.98,0.5676,148.699848,261.98
1436076420,261.46,261.46,261.29,261.29,0.0756,19.760051999999998,261.37634921
1436090820,259.91,259.91,259.91,259.91,1.6631,432.256321,259.91
1436105220,261.84,261.93,261.84,261.93,1.0845,284.0161839,261.88675325
1436119620,272.77,273.11,272.7,273.11,114.38070819,31223.619594,272.97977158
1436134020,271.93,272.16,271.93,272.16,2.7698,753.54116724,272.05616552
1436148420,269.58,269.82,269.55,269.82,4.106,1106.8826112,269.57686586
1436162820,269.98,269.98,269.4,269.4,0.9757,263.27872,269.83572819999995
1436177220,271.84,271.85,271.84,271.85,1.001,272.11985,271.848002
1436191620,275.0,275.0,275.0,275.0,9.726,2674.65,275.0
1436206020,273.02,273.02,273.02,273.02,0.4007,109.39911399999998,273.02
1436220420,275.05,275.05,274.75,274.75,7.2888,2004.5547389000003,275.01848575
1436234820,271.63,271.67,271.6,271.67,2.5215,684.9594913,271.64762693
1436249220,268.92,268.92,268.91,268.92,0.3781,101.677252,268.91629728
1436263620,268.91,268.91,268.91,268.91,9.3461,2513.259751,268.91
1436278020,265.79,265.81,265.66,265.81,0.7848,208.58038329,265.77520806
1436292420,267.86,267.97,267.69,267.97,9.7509,2611.4302681,267.81428054
1436306820,266.0,266.23,266.0,266.23,1.1848,315.3035583,266.12386757
1436321220,267.45,267.47,267.44,267.47,1.5130000000000001,404.67375856,267.46448021
1436335620,265.5,265.5,265.5,265.5,0.0463,12.29265,265.5
1436350020,269.43,269.59,269.43,269.59,1.25681857,338.70697028,269.49551698
1436364420,272.49,272.49,271.75,271.75,6.6445,1807.0062949,271.95519527
1436378820,270.94,271.0,270.94,271.0,2.7093,734.12197718,270.96370914
1436393220,267.89,268.05,267.88,268.05,15.4291,4135.0733315,268.00483058
1436407620,267.7,267.71,267.68,267.68,2.6394,706.55316299,267.69461355
1436422020,269.4,269.41,269.4,269.41,0.9949,268.033815,269.40779475
1436436420,270.86,271.58,270.86,271.49,15.503,4204.4581515,271.20287373
1436450820,271.94,271.94,271.9,271.9,0.1576,42.856531200000006,271.93230457
1436465220,271.47,271.47,271.38,271.38,3.3052099999999998,897.1678883999999,271.44051010000004
1436479620,270.4,270.48,270.4,270.48,15.8322,4281.4456577,270.42645101
1436494020,269.99,269.99,269.85,269.85,4.7463,1281.0317598,269.90113557
1436508420,270.89,270.89,270.89,270.89,0.385,104.29265,270.89
1436522820,290.17,290.17,290.04,290.14,1.1157,323.67271705,290.10730219
1436537220,286.94,287.0,286.84,287.0,3.7035001000000003,1062.6915895,286.94250326
1436551620,286.6,286.87,286.6,286.87,0.4791,137.36902271,286.72306973
1436566020,288.47,289.0,288.43,288.7,17.961,5188.3373664,288.86684296
1436580420,285.88,285.88,285.74,285.74,9.2676,2648.330578,285.76228776
1436594820,290.57,290.67,290.55,290.55,1.4396,418.422416,290.65185885
1436609220,288.92,288.92,288.92,288.92,2.9587,854.827604,288.92
1436623620,298.65,298.65,298.64,298.64,3.1209,932.055576,298.64961261
1436638020,294.23,294.25,294.2,294.2,0.9872,290.444865,294.21076276
1436652420,294.18,294.18,294.18,294.18,0.4515,132.82227,294.18
1436666820,301.03,301.16,301.03,301.12,1.3386,403.066835,301.11073883
1436681220,300.01,300.02,300.0,300.02,11.21445,3364.4070939999997,300.00642867
1436695620,304.38,304.38,304.38,304.38,0.016669999999999997,5.074014599999999,304.38
1436710020,311.48,311.68,311.44,311.68,4.5715,1424.0196551,311.49943238
1436724420,308.65,308.77,308.56,308.7,1.5764,486.65429270000004,308.71244145
1436738820,308.87,308.87,308.49,308.68,41.2098,12721.954670000001,308.71187605
1436753220,309.86,309.89,309.85,309.86,1.56916,486.219121,309.85949234
1436767620,307.31,307.31,307.18,307.18,0.91708787,281.81685606,307.2953697
1436782020,285.21,285.22,285.21,285.22,0.63026973,179.76258872,285.21532951
1436796420,286.17,286.5,286.06,286.5,3.0412,870.33271065,286.18068876
1436810820,290.72,291.29,290.54,290.55,2.8560000000000003,829.85518822,290.56554209
1436825220,293.12,293.13,293.1,293.1,2.693,789.360708,293.11574749
1436839620,293.73,293.77,293.72,293.77,1.6657,489.30712937,293.75465532
1436854020,288.44,288.44,288.14,288.14,0.7183,207.0838997,288.29722915
1436868420,289.29,289.31,289.29,289.31,0.2993,86.586069224,289.295253
1436882820,294.92,295.13,294.92,295.13,11.1325,3283.888527,294.98212683
1436897220,292.9,292.9,292.9,292.9,0.5492,160.86068,292.9
1436911620,290.2,290.2,290.11,290.13,0.4849,140.688261,290.13871107
1436926020,291.55,291.69,291.47,291.47,0.4589,133.77647976,291.51553663
1436940420,288.75,288.8,288.75,288.8,7.5355,2176.1117999000003,288.78134164
1436954820,292.22,292.22,292.22,292.22,0.0103,3.009866,292.22
1436969220,292.15,292.3,292.15,292.27,2.3696,692.527336,292.25495273
1436983620,291.21,291.22,291.21,291.22,0.6367,185.417174,291.21591644
1436998020,291.0,291.21,291.0,291.19,5.1474,1498.7831201,291.17284845
