,Timestamp,BTC-USD-Daily
989,1453851862000.0,391.598
990,1453938858000.0,395.106
991,1454025258000.0,380.316
992,1454111658000.0,379.89
993,1454198058000.0,378.179
994,1454284459000.0,368.661
995,1454370860000.0,372.942
996,1454457259000.0,374.445
997,1454543660000.0,369.989
998,1454630060000.0,389.588
999,1454717977000.0,386.362
1000,1454804363000.0,377.141
1001,1454890758000.0,377.151
1002,1454977159000.0,373.454
1003,1455063560000.0,376.203
1004,1455149959000.0,382.02
1005,1455236959000.0,379.999
1006,1455323362000.0,385.471
1007,1455409758000.0,394.577
1008,1455496158000.0,410.381
1009,1455582559000.0,402.707
1010,1455668963000.0,407.977
1011,1455755361000.0,416.817
1012,1455841759000.0,422.59
1013,1455928159000.0,422.163
1014,1456014559000.0,438.633
1015,1456100963000.0,437.112
1016,1456187393000.0,438.692
1017,1456273759000.0,423.6
1018,1456360460000.0,427.719
1019,1456447160000.0,423.06
1020,1456533564000.0,434.231
1021,1456619961000.0,432.212
1022,1456706361000.0,432.373
1023,1456792759000.0,438.973
1024,1456879159000.0,435.1
1025,1456966159000.0,420.773
1026,1457052563000.0,422.763
1027,1457140463000.0,409.248
1028,1457226860000.0,396.187
1029,1457313864000.0,407.058
1030,1457400261000.0,414.271
1031,1457486660000.0,411.899
1032,1457573058000.0,413.955
1033,1457659460000.0,417.27
1034,1457745860000.0,421.658
1035,1457832259000.0,412.75
1036,1457918659000.0,414.493
1037,1458005061000.0,416.66
1038,1458091463000.0,416.812
1039,1458177864000.0,418.595
1040,1458265459000.0,419.627
1041,1458351859000.0,409.134
1042,1458438259000.0,412.655
1043,1458524664000.0,412.154
1044,1458615862000.0,415.598
1045,1458702263000.0,419.152
1046,1458788662000.0,417.746
1047,1458875060000.0,416.832
1048,1458961460000.0,418.258
1049,1459047862000.0,418.019
1050,1459134260000.0,425.553
1051,1459220663000.0,425.678
1052,1459307060000.0,416.228
1053,1459393461000.0,416.803
1054,1459479861000.0,417.408
1055,1459566260000.0,421.005
1056,1459652662000.0,420.978
1057,1459739660000.0,421.726
1058,1459829061000.0,423.233
1059,1459915461000.0,424.194
1060,1460001863000.0,422.153
1061,1460088561000.0,423.811
1062,1460175561000.0,418.291
1063,1460261961000.0,419.538
1064,1460348961000.0,422.009
1065,1460435362000.0,426.941
1066,1460521762000.0,426.294
1067,1460608162000.0,424.552
1068,1460694561000.0,425.977
1069,1460780961000.0,429.539
1070,1460867361000.0,430.382
1071,1460954361000.0,428.734
1072,1461040763000.0,428.271
1073,1461127163000.0,435.579
1074,1461213561000.0,443.29
1075,1461299962000.0,445.702
1076,1461386361000.0,444.884
1077,1461472762000.0,453.824
1078,1461559162000.0,457.701
1079,1461645563000.0,462.843
1080,1461732562000.0,465.379
1081,1461818962000.0,441.663
1082,1461905363000.0,446.808
1083,1461991763000.0,454.497
1084,1462078163000.0,449.215
1085,1462164562000.0,452.29
1086,1462250962000.0,444.151
1087,1462337367000.0,449.276
1088,1462423762000.0,447.289
1089,1462510162000.0,447.27
1090,1462596563000.0,458.293
1091,1462682963000.0,459.16
1092,1462769362000.0,456.969
1093,1462855762000.0,460.31
1094,1462942163000.0,453.406
1095,1463028563000.0,451.927
1096,1463114962000.0,454.32
1097,1463201362000.0,455.342
1098,1463287763000.0,455.797
1099,1463374163000.0,457.085
1100,1463460562000.0,454.774
1101,1463546963000.0,454.584
1102,1463647163000.0,454.0
1103,1463733564000.0,442.334
1104,1463819963000.0,442.061
1105,1463906364000.0,442.557
1106,1463992762000.0,441.976
1107,1464079162000.0,445.427
1108,1464165563000.0,448.378
1109,1464251964000.0,450.022
1110,1464338364000.0,474.069
1111,1464424763000.0,498.676
1112,1464511162000.0,521.849
1113,1464597563000.0,535.539
1114,1464683963000.0,544.418
1115,1464770363000.0,532.141
1116,1464856762000.0,535.844
1117,1464943162000.0,549.816
1118,1465029562000.0,580.809
1119,1465115962000.0,577.988
1120,1465202362000.0,585.142
1121,1465288763000.0,584.665
1122,1465375163000.0,576.673
1123,1465461564000.0,578.783
1124,1465547962000.0,577.185
1125,1465634363000.0,583.377
1126,1465720762000.0,628.133
1127,1465807163000.0,692.598
1128,1465893563000.0,693.612
1129,1465979963000.0,677.808
1130,1466066362000.0,733.566
1131,1466152853000.0,738.893
1132,1466239162000.0,754.455
1133,1466325563000.0,753.637
1134,1466411962000.0,763.99
1135,1466498362000.0,713.075
1136,1466584763000.0,672.253
1137,1466671162000.0,593.038
1138,1466757570000.0,651.165
1139,1466843963000.0,680.49
1140,1466930362000.0,656.33
1141,1467016762000.0,644.602
1142,1467103161000.0,649.736
1143,1467189563000.0,637.476
1144,1467275963000.0,639.628
1145,1467362373000.0,675.849
1146,1467448763000.0,678.151
1147,1467535162000.0,671.149
1148,1467621562000.0,673.016
1149,1467707962000.0,675.281
1150,1467794361000.0,675.219
1151,1467880762000.0,645.744
1152,1467967162000.0,643.358
1153,1468053562000.0,653.698
1154,1468139962000.0,647.317
1155,1468226362000.0,646.921
1156,1468312763000.0,648.473
1157,1468399163000.0,667.684
1158,1468485563000.0,656.24
1159,1468571963000.0,664.502
1160,1468658362000.0,664.65
1161,1468744763000.0,666.034
1162,1468831463000.0,679.776
1163,1468917863000.0,671.247
1164,1469004264000.0,670.628
1165,1469090664000.0,663.551
1166,1469177063000.0,664.809
1167,1469263463000.0,652.987
1168,1469349864000.0,654.691
1169,1469436263000.0,655.454
1170,1469522665000.0,648.27
1171,1469609064000.0,653.678
1172,1469695463000.0,655.233
1173,1469781864000.0,655.515
1174,1469868263000.0,655.985
1175,1469954663000.0,638.209
1176,1470041664000.0,622.498
1177,1470128363000.0,603.212
1178,1470214764000.0,553.726
1179,1470301164000.0,573.437
1180,1470387565000.0,571.827
1181,1470473963000.0,570.135
1182,1470560364000.0,589.672
1183,1470646763000.0,589.44
1184,1470733163000.0,587.231
1185,1470819565000.0,588.482
1186,1470905963000.0,592.589
1187,1470992364000.0,589.7
1188,1471079365000.0,588.941
1189,1471165763000.0,583.588
1190,1471252165000.0,573.089
1191,1471338565000.0,569.174
1192,1471424965000.0,580.452
1193,1471511365000.0,574.18
1194,1471597764000.0,574.948
1195,1471684164000.0,579.787
1196,1471770864000.0,583.081
1197,1471857564000.0,580.799
1198,1471944265000.0,583.06
1199,1472030664000.0,582.594
1200,1472117666000.0,575.628
1201,1472204667000.0,579.669
1202,1472291368000.0,576.007
1203,1472377767000.0,572.82
1204,1472464166000.0,575.008
1205,1472550568000.0,578.19
1206,1472636967000.0,574.893
1207,1472723366000.0,572.41
1208,1472809766000.0,571.819
1209,1472896167000.0,574.777
1210,1472982567000.0,601.474
1211,1473068967000.0,605.05
1212,1473155367000.0,606.715
1213,1473242067000.0,608.994
1214,1473328466000.0,626.582
1215,1473414866000.0,622.512
1216,1473501267000.0,623.676
1217,1473587667000.0,623.052
1218,1473674066000.0,605.681
1219,1473760465000.0,607.68
1220,1473846865000.0,610.202
1221,1473933266000.0,610.234
1222,1474019665000.0,608.061
1223,1474106068000.0,607.679
1224,1474192466000.0,607.309
1225,1474278867000.0,609.207
1226,1474365283000.0,609.101
1227,1474451667000.0,598.608
1228,1474538068000.0,597.254
1229,1474624466000.0,599.086
1230,1474710865000.0,603.552
1231,1474797266000.0,602.966
1232,1474883666000.0,606.089
1233,1474970065000.0,607.068
1234,1475056467000.0,605.721
1235,1475142865000.0,606.008
1236,1475229267000.0,605.636
1237,1475315667000.0,612.568
1238,1475402067000.0,612.979
1239,1475488465000.0,612.126
1240,1475574865000.0,610.381
1241,1475661267000.0,610.485
1242,1475747665000.0,612.013
1243,1475834066000.0,615.719
1244,1475920465000.0,618.876
1245,1476006865000.0,617.449
1246,1476093265000.0,618.237
1247,1476179667000.0,634.187
1248,1476266069000.0,640.19
1249,1476352467000.0,637.365
1250,1476439466000.0,639.156
1251,1476525865000.0,641.932
1252,1476612269000.0,642.358
1253,1476698667000.0,639.619
1254,1476785067000.0,639.741
1255,1476871467000.0,638.151
1256,1476957867000.0,631.386
1257,1477044268000.0,632.257
1258,1477130665000.0,637.624
1259,1477217065000.0,657.199
1260,1477303468000.0,652.827
1261,1477389867000.0,656.597
1262,1477476566000.0,664.004
1263,1477562967000.0,687.116
1264,1477649368000.0,687.331
1265,1477735768000.0,703.977
1266,1477823066000.0,711.374
1267,1477910365000.0,701.334
1268,1477996769000.0,726.507
1269,1478083166000.0,725.873
1270,1478169568000.0,736.802
1271,1478255976000.0,706.089
1272,1478342668000.0,704.692
1273,1478432668000.0,712.394
1274,1478519068000.0,702.993
1275,1478605467000.0,704.233
1276,1478692468000.0,734.757
1277,1478778868000.0,718.026
1278,1478865267000.0,716.853
1279,1478951668000.0,707.696
1280,1479038073000.0,695.098
1281,1479124468000.0,702.443
1282,1479210874000.0,709.822
1283,1479297268000.0,714.779
1284,1479383669000.0,741.735
1285,1479470066000.0,751.231
1286,1479556466000.0,748.749
1287,1479642868000.0,752.467
1288,1479729268000.0,734.128
1289,1479815668000.0,740.754
1290,1479902668000.0,743.086
1291,1479989666000.0,740.662
1292,1480076069000.0,738.105
1293,1480162467000.0,734.906
1294,1480249166000.0,736.83
1295,1480335567000.0,736.835
1296,1480421967000.0,736.4
1297,1480508369000.0,747.153
1298,1480595066000.0,753.49
1299,1480681469000.0,773.419
1300,1480767868000.0,768.924
1301,1480854568000.0,770.395
1302,1480940968000.0,751.713
1303,1481027368000.0,764.395
1304,1481113768000.0,766.544
1305,1481200167000.0,772.765
1306,1481286567000.0,773.192
1307,1481372966000.0,775.156
1308,1481459366000.0,768.598
1309,1481545769000.0,780.12
1310,1481633367000.0,781.452
1311,1481720066000.0,781.489
1312,1481806479000.0,779.555
1313,1481892868000.0,783.972
1314,1481979266000.0,790.224
1315,1482065670000.0,790.903
1316,1482152069000.0,791.731
1317,1482238469000.0,793.315
1318,1482324878000.0,809.513
1319,1482411267000.0,860.126
1320,1482497665000.0,913.311
1321,1482584066000.0,891.23
1322,1482670467000.0,868.522
1323,1482756867000.0,897.475
1324,1482843269000.0,930.351
1325,1482929667000.0,960.528
1326,1483016066000.0,973.423
1327,1483102467000.0,949.298
1328,1483188866000.0,952.229
1329,1483275269000.0,972.948
1330,1483361668000.0,1025.88
1331,1483448068000.0,1030.47
1332,1483534467000.0,1100.52
1333,1483620867000.0,1032.94
1334,1483707266000.0,892.194
1335,1483793667000.0,892.342
1336,1483880069000.0,911.99
1337,1483966467000.0,907.185
1338,1484052867000.0,908.901
1339,1484139267000.0,818.048
1340,1484225688000.0,767.149
1341,1484312369000.0,796.407
1342,1484398766000.0,833.934
1343,1484485168000.0,821.69
1344,1484571566000.0,826.108
1345,1484657968000.0,886.754
1346,1484744368000.0,899.644
1347,1484830768000.0,891.014
1348,1484917166000.0,891.942
1349,1485003569000.0,926.034
1350,1485089968000.0,909.04
1351,1485176365000.0,923.955
1352,1485262769000.0,907.879
1353,1485349165000.0,900.2
1354,1485435567000.0,907.819
1355,1485521968000.0,920.339
1356,1485608969000.0,922.994
1357,1485695366000.0,922.58
1358,1485781770000.0,921.309
1359,1485868170000.0,953.959
1360,1485954887000.0,972.586
1361,1486042472000.0,996.304
1362,1486128841000.0,1019.55
1363,1486215241000.0,1025.47
1364,1486301641000.0,1027.57
1365,1486388043000.0,1040.23
1366,1486474441000.0,1059.9
1367,1486560841000.0,1052.24
1368,1486647247000.0,983.114
1369,1486733641000.0,965.105
1370,1486820041000.0,1003.48
1371,1486906441000.0,1000.53
1372,1486992841000.0,992.643
1373,1487079241000.0,1001.77
1374,1487166249000.0,1005.66
1375,1487252642000.0,1019.38
1376,1487339041000.0,1041.4
1377,1487425444000.0,1056.68
1378,1487511847000.0,1045.16
1379,1487598241000.0,1057.53
1380,1487684647000.0,1102.94
1381,1487771045000.0,1112.62
1382,1487857444000.0,1143.14
1383,1487943845000.0,1177.52
1384,1488030244000.0,1163.87
1385,1488116643000.0,1157.63
1386,1488203047000.0,1166.51
1387,1488289746000.0,1177.76
1388,1488376149000.0,1205.33
1389,1488462543000.0,1228.26
1390,1488548950000.0,1267.16
1391,1488635344000.0,1269.28
1392,1488721749000.0,1255.06
1393,1488808146000.0,1270.9
1394,1488894546000.0,1226.8
1395,1488980945000.0,1202.83
1396,1489067344000.0,1172.99
1397,1489153745000.0,1241.08
1398,1489240149000.0,1190.7
1399,1489326546000.0,1181.17
1400,1489412946000.0,1231.63
1401,1489499347000.0,1236.09
1402,1489585744000.0,1249.55
1403,1489672149000.0,1222.28
1404,1489758543000.0,1160.68
1405,1489844944000.0,1066.49
1406,1489931345000.0,1002.16
1407,1490017761000.0,1058.41
1408,1490104743000.0,1094.32
1409,1490191160000.0,1041.39
1410,1490277543000.0,1056.17
1411,1490363945000.0,981.718
1412,1490450356000.0,950.005
1413,1490536744000.0,993.619
1414,1490623144000.0,1030.0
1415,1490709545000.0,1061.93
1416,1490795944000.0,1043.88
1417,1490882345000.0,1020.99
1418,1490968747000.0,1041.06
1419,1491055148000.0,1083.77
1420,1491141549000.0,1084.98
1421,1491227945000.0,1129.9
1422,1491314347000.0,1133.37
1423,1491400748000.0,1122.91
1424,1491487146000.0,1153.1
1425,1491573547000.0,1174.68
1426,1491659947000.0,1184.6
1427,1491746345000.0,1178.15
1428,1491832746000.0,1188.0
1429,1491919148000.0,1196.61
1430,1492005549000.0,1200.97
1431,1492091947000.0,1180.18
1432,1492178346000.0,1167.97
1433,1492264746000.0,1186.37
1434,1492351146000.0,1176.36
1435,1492437549000.0,1173.51
1436,1492523948000.0,1212.91
1437,1492610348000.0,1208.33
1438,1492696753000.0,1218.04
1439,1492783152000.0,1222.57
1440,1492869547000.0,1208.47
1441,1492955947000.0,1219.07
1442,1493042359000.0,1223.75
1443,1493128748000.0,1257.93
1444,1493215149000.0,1278.81
1445,1493301550000.0,1302.71
1446,1493387949000.0,1311.04
1447,1493474350000.0,1317.22
1448,1493560750000.0,1318.21
1449,1493647145000.0,1383.51
1450,1493733554000.0,1466.76
1451,1493819964000.0,1460.46
1452,1493906349000.0,1555.51
1453,1493992899000.0,1606.17
1454,1494079149000.0,1565.56
1455,1494165552000.0,1563.12
1456,1494251950000.0,1658.2
1457,1494338354000.0,1793.44
1458,1494424755000.0,1762.21
1459,1494511150000.0,1846.69
1460,1494597551000.0,1784.71
1461,1494683957000.0,1764.14
1462,1494770348000.0,1811.7
1463,1494856749000.0,1753.39
1464,1494943155000.0,1746.73
1465,1495029550000.0,1819.29
1466,1495115946000.0,1826.55
1467,1495202360000.0,1965.5
1468,1495288758000.0,1994.03
1469,1495375458000.0,2075.14
1470,1495461871000.0,2242.91
1471,1495548260000.0,2263.82
1472,1495634653000.0,2431.33
1473,1495721062000.0,2730.61
1474,1495809255000.0,2352.89
1475,1495895646000.0,2012.35
1476,1495982056000.0,2191.33
1477,1496068450000.0,2183.63
1478,1496154850000.0,2252.71
1479,1496241257000.0,2202.45
1480,1496327648000.0,2426.31
1481,1496414053000.0,2400.16
1482,1496500453000.0,2524.54
1483,1496586849000.0,2527.34
1484,1496673255000.0,2574.47
1485,1496759951000.0,2846.14
1486,1496846353000.0,2827.87
1487,1496935160000.0,2728.54
1488,1497021556000.0,2864.85
1489,1497107956000.0,2875.41
1490,1497194652000.0,2910.44
1491,1497281053000.0,2759.19
1492,1497367491000.0,2718.07
1493,1497453851000.0,2635.36
1494,1497540259000.0,2261.25
1495,1497626658000.0,2481.74
1496,1497713056000.0,2591.41
1497,1497799471000.0,2568.92
1498,1497885859000.0,2578.25
1499,1497972555000.0,2657.32
1500,1498058958000.0,2709.33
1501,1498145357000.0,2714.58
1502,1498231756000.0,2760.61
1503,1498318163000.0,2688.44
1504,1498405162000.0,2627.95
1505,1498491572000.0,2476.72
1506,1498645089000.0,2539.78
1507,1498738750000.0,2536.94
1508,1498825150000.0,2547.95
1509,1498911550000.0,2507.89
1510,1498998248000.0,2445.84
1511,1499084649000.0,2519.06
1512,1499171056000.0,2618.16
1513,1499257456000.0,2562.64
1514,1499343850000.0,2592.87
1515,1499430253000.0,2549.5
1516,1499516650000.0,2521.61
1517,1499603060000.0,2589.88
1518,1499695154000.0,2473.94
1519,1499781549000.0,2375.98
1520,1499895247000.0,2377.5
1521,1499983146000.0,2345.15
1522,1500069547000.0,2202.94
1523,1500155948000.0,2055.09
1524,1500242347000.0,1900.86
1525,1500328747000.0,2170.3
1526,1500415148000.0,2356.3
1527,1500501548000.0,2307.55
1528,1500587948000.0,2723.0
1529,1500674347000.0,2637.55
1530,1500760746000.0,2808.39
1531,1500847166000.0,2749.24
1532,1500944081000.0,2763.76
1533,1501030477000.0,2603.73
1534,1501116877000.0,2551.28
1535,1501203276000.0,2721.06
1536,1501289683000.0,2795.81
1537,1501376073000.0,2705.48
1538,1501462485000.0,2749.13
1539,1501548892000.0,2855.56
1540,1501635274000.0,2703.89
1541,1501721689000.0,2721.82
1542,1501808084000.0,2815.08
1543,1501894476000.0,2881.56
1544,1501980856000.0,3270.47
1545,1502067254000.0,3207.59
1546,1502153650000.0,3350.13
1547,1502240053000.0,3407.25
1548,1502326451000.0,3343.37
1549,1502412853000.0,3420.4
1550,1502499252000.0,3653.01
1551,1502585652000.0,3949.6
1552,1502672053000.0,4072.94
1553,1502758450000.0,4362.51
1554,1502844850000.0,4177.9
1555,1502931250000.0,4362.77
1556,1503017659000.0,4338.6
1557,1503104061000.0,4195.47
1558,1503190771000.0,4116.04
1559,1503277172000.0,4102.66
1560,1503363561000.0,3889.24
1561,1503449966000.0,4090.11
1562,1503536365000.0,4141.83
1563,1503622781000.0,4388.95
1564,1503709188000.0,4371.6
1565,1503795571000.0,4317.29
1566,1503882579000.0,4318.65
1567,1503969277000.0,4390.45
1568,1504055684000.0,4588.45
1569,1504142057000.0,4577.31
1570,1504230568000.0,4740.6
1571,1504316969000.0,4928.03
1572,1504403373000.0,4623.51
1573,1504491269000.0,4527.4
1574,1504577965000.0,4040.3
1575,1504664370000.0,4490.29
1576,1504750775000.0,4507.45
1577,1504839280000.0,4599.26
1578,1504925672000.0,4171.88
1579,1505012086000.0,4118.61
1580,1505098479000.0,4203.72
1581,1505184882000.0,4231.63
1582,1505271264000.0,4031.57
1583,1505357666000.0,3874.68
1584,1505444070000.0,3387.13
1585,1505530473000.0,3697.86
1586,1505616872000.0,3579.77
1587,1505703264000.0,3701.85
1588,1505789668000.0,3980.17
1589,1505876066000.0,3916.37
1590,1505962462000.0,3896.09
1591,1506048857000.0,3668.1
1592,1506135255000.0,3635.22
1593,1506221653000.0,3781.92
1594,1506308054000.0,3774.0
1595,1506394456000.0,3947.45
1596,1506480855000.0,3908.59
1597,1506567255000.0,4165.16
1598,1506653652000.0,4100.49
1599,1506740053000.0,4205.07
1600,1506826456000.0,4314.11
1601,1506912853000.0,4412.84
1602,1506999260000.0,4427.26
1603,1507085653000.0,4302.91
1604,1507172052000.0,4243.24
1605,1507258454000.0,4332.29
1606,1507344854000.0,4358.31
1607,1507431264000.0,4418.22
1608,1507517653000.0,4616.19
1609,1507604071000.0,4817.89
1610,1507690453000.0,4793.33
1611,1507776854000.0,4861.99
1612,1507863267000.0,5707.79
1613,1507949653000.0,5666.83
1614,1508036060000.0,5852.48
1615,1508122452000.0,5688.99
1616,1508208851000.0,5629.59
1617,1508295251000.0,5514.57
1618,1508381651000.0,5605.89
1619,1508468051000.0,5670.57
1620,1508554451000.0,6083.22
1621,1508640851000.0,5974.6
1622,1508727249000.0,6021.49
1623,1508813651000.0,5648.75
1624,1508900052000.0,5403.76
1625,1508986451000.0,5728.61
1626,1509072849000.0,5956.31
1627,1509159252000.0,5804.69
1628,1509245651000.0,5727.58
1629,1509332052000.0,6119.32
1630,1509418453000.0,6131.52
1631,1509504851000.0,6441.99
1632,1509591252000.0,6867.43
1633,1509677652000.0,7076.83
1634,1509764051000.0,7164.34
1635,1509850451000.0,7380.63
1636,1509936852000.0,7385.83
1637,1510023253000.0,7129.85
1638,1510109650000.0,7326.39
1639,1510196050000.0,7395.15
1640,1510282453000.0,7255.36
1641,1510368853000.0,6809.75
1642,1510455252000.0,6170.53
1643,1510541650000.0,6008.72
1644,1510628052000.0,6657.83
1645,1510714750000.0,6925.58
1646,1510801153000.0,7224.09
1647,1510887552000.0,7931.87
1648,1510973953000.0,7502.46
1649,1511060353000.0,7804.51
1650,1511146753000.0,7974.75
1651,1511233152000.0,8072.38
1652,1511319558000.0,8155.57
1653,1511405951000.0,8239.35
1654,1511492352000.0,8074.71
1655,1511578754000.0,8222.59
1656,1511665152000.0,8842.92
1657,1511752151000.0,9624.29
1658,1511838853000.0,9740.52
1659,1511925253000.0,10454.1
1660,1512011654000.0,10678.6
1661,1512098053000.0,9948.38
1662,1512184453000.0,11109.5
1663,1512270853000.0,11045.1
1664,1512357253000.0,11443.5
1665,1512444254000.0,11684.2
1666,1512530652000.0,12458.2
1667,1512617054000.0,14441.8
1668,1512704052000.0,16669.1
1669,1512790453000.0,16129.6
1670,1512877152000.0,13465.6
1671,1512963554000.0,17102.2
1672,1513049953000.0,16574.0
1673,1513136353000.0,16805.3
1674,1513222755000.0,16185.9
1675,1513309155000.0,17600.3
1676,1513395554000.0,17586.8
1677,1513481953000.0,19535.7
1678,1513568355000.0,18737.6
1679,1513654755000.0,19000.8
1680,1513741457000.0,17240.1
1681,1513827857000.0,16645.5
1682,1513914257000.0,13939.1
1683,1514001555000.0,14721.0
1684,1514087954000.0,14175.5
1685,1514174361000.0,13593.2
1686,1514260761000.0,14663.6
1687,1514347159000.0,16293.7
1688,1514433560000.0,14822.5
1689,1514519960000.0,15089.5
1690,1514606360000.0,13685.4
1691,1514692760000.0,13411.0
1692,1514779160000.0,13791.6
1693,1514865561000.0,13670.6
1694,1514951960000.0,15190.8
1695,1515038360000.0,15364.0
1696,1515124762000.0,15572.1
1697,1515211161000.0,17035.6
1698,1515297561000.0,17109.1
1699,1515383961000.0,15908.9
1700,1515470360000.0,15399.6
1701,1515556761000.0,14348.0
1702,1515643162000.0,13603.1
1703,1515729563000.0,13823.7
1704,1515815961000.0,14232.6
1705,1515902361000.0,14395.3
1706,1515988762000.0,13713.4
1707,1516075763000.0,13204.9
1708,1516162165000.0,10805.9
1709,1516248562000.0,11596.9
1710,1516334965000.0,11295.8
1711,1516421364000.0,11920.4
1712,1516507765000.0,12623.1
1713,1516594166000.0,11688.5
1714,1516680561000.0,11026.2
1715,1516766966000.0,10877.2
1716,1516853365000.0,11695.7
1717,1516939768000.0,11603.1
1718,1517026166000.0,11124.5
1719,1517112566000.0,11564.0
1720,1517198965000.0,11537.5
1721,1517285362000.0,11075.7
1722,1517371762000.0,10001.0
1723,1517458168000.0,10058.1
1724,1517544569000.0,8780.23
1725,1517630965000.0,8256.33
1726,1517717370000.0,9177.5
1727,1517803769000.0,8144.01
1728,1517891968000.0,6252.44
1729,1517978663000.0,7386.63
1730,1518065063000.0,8179.93
1731,1518151469000.0,8003.77
1732,1518237868000.0,8907.83
1733,1518324267000.0,8151.89
1734,1518410666000.0,8514.72
1735,1518497067000.0,8690.49
1736,1518583467000.0,8856.73
1737,1518669868000.0,9761.57
1738,1518756267000.0,10091.9
1739,1518842669000.0,10567.8
1740,1518929066000.0,10989.0
1741,1519015466000.0,10669.4
1742,1519101867000.0,11601.3
1743,1519188267000.0,11003.5
1744,1519275869000.0,10904.5
1745,1519364668000.0,10007.2
1746,1519451067000.0,10524.3
1747,1519537470000.0,9764.16
1748,1519623868000.0,9680.17
1749,1519710266000.0,10380.8
1750,1519796669000.0,10980.6
1751,1519883669000.0,10486.3
1752,1519970069000.0,11046.3
1753,1520057065000.0,11389.3
1754,1520143465000.0,11242.1
1755,1520232866000.0,11542.6
1756,1520319265000.0,11342.8
1757,1520405966000.0,10598.8
1758,1520492365000.0,9820.62
1759,1520578767000.0,8858.27
1760,1520665167000.0,9490.05
1761,1520751566000.0,8888.24
1762,1520837965000.0,9658.87
1763,1520924366000.0,9404.81
1764,1521010767000.0,9196.64
1765,1521097166000.0,7899.96
1766,1521183567000.0,8240.75
1767,1521269966000.0,8231.27
1768,1521356366000.0,7769.02
1769,1521442767000.0,8321.72
1770,1521528866000.0,8564.91
1771,1521614965000.0,9107.93
1772,1521701666000.0,9049.33
1773,1521788067000.0,8415.39
1774,1521874766000.0,8927.67
1775,1521961167000.0,8568.19
1776,1522047567000.0,8490.62
1777,1522133367000.0,8016.17
1778,1522218567000.0,7922.57
1779,1522304967000.0,7633.15
1780,1522390768000.0,7158.86
1781,1522477466000.0,6939.83
1782,1522563866000.0,6917.68
1783,1522650268000.0,6963.81
1784,1522736667000.0,7366.17
1785,1522823068000.0,7378.37
1786,1522909467000.0,6851.6
1787,1522995866000.0,6695.06
1788,1523082266000.0,6870.79
1789,1523168667000.0,6960.79
1790,1523255666000.0,7115.75
1791,1523342067000.0,6755.97
1792,1523428468000.0,6837.63
1793,1523514874000.0,6943.48
1794,1523601273000.0,7810.71
1795,1523687674000.0,7997.07
1796,1523774073000.0,8091.03
1797,1523860474000.0,8056.67
1798,1523946873000.0,8023.62
1799,1524033271000.0,7947.79
1800,1524119673000.0,8203.12
1801,1524206073000.0,8294.76
1802,1524292473000.0,8910.51
1803,1524378872000.0,8869.08
1804,1524465269000.0,8864.44
1805,1524551670000.0,9243.85
1806,1524638078000.0,9458.1
1807,1524724474000.0,8920.16
1808,1524810875000.0,9247.43
1809,1524897274000.0,9176.05
1810,1524983675000.0,9452.56
1811,1525070075000.0,9303.52
1812,1525156471000.0,8984.62
1813,1525242873000.0,9112.2
1814,1525329271000.0,9213.31
1815,1525415673000.0,9624.38
1816,1525502072000.0,9811.99
1817,1525588471000.0,9659.33
1818,1525674871000.0,9376.24
1819,1525761272000.0,9372.82
1820,1525847673000.0,9088.69
1821,1525934072000.0,9322.81
1822,1526020472000.0,9003.08
1823,1526106872000.0,8252.8
1824,1526193272000.0,8447.13
1825,1526279672000.0,8422.63
1826,1526366072000.0,8771.8
1827,1526452473000.0,8247.4
1828,1526538872000.0,8377.04
1829,1526625272000.0,8053.8
1830,1526711672000.0,8254.03
1831,1526798072000.0,8277.47
1832,1526884473000.0,8500.56
1833,1526970873000.0,8357.88
1834,1527057272000.0,7974.42
1835,1527143673000.0,7704.68
1836,1527230074000.0,7636.52
1837,1527316473000.0,7457.9
1838,1527402872000.0,7326.04
1839,1527489273000.0,7232.68
1840,1527575674000.0,7132.14
1841,1527662075000.0,7547.04
1842,1527748470000.0,7549.99
1843,1527834873000.0,7556.43
1844,1527921271000.0,7501.66
1845,1528007676000.0,7656.1
1846,1528095875000.0,7622.28
1847,1528182275000.0,7436.43
1848,1528268674000.0,7638.11
1849,1528355074000.0,7711.17
1850,1528441471000.0,7652.63
1851,1528527875000.0,7675.77
1852,1528614275000.0,7337.87
1853,1528700673000.0,6778.59
1854,1528787067000.0,6877.72
1855,1528873472000.0,6600.79
1856,1528959873000.0,6519.79
1857,1529046272000.0,6615.55
1858,1529132674000.0,6515.33
1859,1529219074000.0,6562.72
1860,1529305473000.0,6488.37
1861,1529391875000.0,6712.75
1862,1529478272000.0,6658.06
1863,1529564678000.0,6773.49
1864,1529651077000.0,6659.2
1865,1529737470000.0,6078.86
1866,1529823875000.0,5893.52
1867,1529910875000.0,6171.12
1868,1529997277000.0,6241.11
1869,1530083976000.0,6090.15
1870,1530170377000.0,6117.9
1871,1530256740000.0,5905.97
1872,1530343140000.0,6430.12
1873,1530429540000.0,6377.34
1874,1530515940000.0,6341.27
1875,1530602340000.0,6658.22
1876,1530688740000.0,6497.39
1877,1530775140000.0,6685.24
1878,1530861540000.0,6559.07
1879,1530947940000.0,6639.77
1880,1531034340000.0,6837.42
1881,1531120740000.0,6768.26
1882,1531207140000.0,6685.89
1883,1531293547000.0,6368.71
1884,1531379940000.0,6229.81
1885,1531466340000.0,6256.71
1886,1531552740000.0,6229.23
